Code EAN article;Code interne;Libell‚ long article;Code rayon;Code famille;Code sous-famille;Code marque;Code du fournisseur;R‚f‚rence fournisseur;Code TVA;Prix d?achat ht brut;Taux de remise;Frais montant;Frais taux;Prix de vente ttc;Unit‚ de mesure;Coefficient unit‚ de mesure;Conditionnement achat;R‚appro mini;R‚appro d‚lai;Article pesable?;Tarif1 ttc supl;Tarif2 ttc supl;Tarif3 ttc supl;Tarif4 ttc supl;Libell‚ court (caisse);Article bloqu‚ en vente;Article bloqu‚ en achat;Promo du;Promo au;Prix promo ht;Prix promo ttc
3180940000000    ;231180;EPAULE STD DD 5T 225G KIYOU   ;23;850;3;MN;20303;0;2;2.24;;;;2.95;Kg;0.225;30;;;0;;;;;EPAULE STD DD 5T 225G KIYOU   ;;0;;;;
3159470000000    ;142274;EXTRA CHOC NOIR KELLOG'S 500G ;14;30;2;MN;570;0;2;4.4;;;;5.05;Kg;0.5;8;;;0;;;;;EXTRA CHOC NOIR KELLOG'S 500G ;;0;;;;
3533630000000    ;220483;LAIT  CROISSANCE CANDIA 6X25CL;22;790;1;MN;20309;0;2;5.89;;;;5.95;L;0.15;4;;;0;;;;;LAIT  CROISSANCE CANDIA 6X25CL;;0;;;;
3019080000000    ;150757;SARDINES 1/6HO 135G PARMENTIER;14;135;1;MN;200;0;2;1.83;;;;2.39;Kg;0.135;24;;;0;;;;;SARDINES 1/6HO 135G PARMENTIER;;0;;;;
3248830000000    ;270316;LASAGNES BOLOGNAISE N1 1KG    ;27;750;5;N1;3;0;2;2.61;;;;3.95;Kg;1;8;;;0;;;;;LASAGNES BOLOGNAISE N1 1KG    ;;0;;;;
3038680000000    ;190004;OEUFS DE LUMPS ROUGE  100G    ;24;815;4;MN;4;0;2;2.26;;;;4.2;Kg;0.1;12;;;0;;;;;OEUFS DE LUMPS ROUGE  100G    ;;0;;;;
3760080000000    ;270501;OUASSOUS 4/6 SACHET 900G      ;27;750;4;MN;3;0;2;16.14;;;;19.49;Kg;0.9;20;;;0;;;;;OUASSOUS 4/6 SACHET 900G      ;;0;;;;
2633360000000    ;560138;MELON CHARENTAIS LOCAL        ;56;645;17;MN;4;0;2;1.25;;;;4.68;Kg;1;9;;;1;;;;;MELON CHARENTAIS LOCAL        ;;0;;;;
2915800000000    ;510031;GATEAU FROMAGER POMME         ;51;690;8;MN;4;0;2;16.94;;;;26.9;Kg;1;3;;;1;;;;;GATEAU FROMAGER POMME         ;;1;;;;
3094290000000    ;280138;CLASSIC MIKO 2L               ;28;755;1;  ;20771;0;2;5.98;;;;7.89;L;2;1;;;0;;;;;CLASSIC MIKO 2L               ;;1;;;;
5900140000000    ;100217;CART PETER BLEU               ;10;972;2;MN;425;0;1;48.18;;;;69;Unit‚;1;1;;;0;;;;;CART PETER BLEU               ;;0;;;;
8714790000000    ;150797;MICKEY CANDY UP               ;14;50;2;MN;20467;0;3;5.3;;;;7.29;Unit‚;1;2;;;0;;;;;MICKEY CANDY UP               ;;1;;;;
3240180000000    ;321843;POCH KR/GR 229X324 QSL/50     ;32;400;3;MN;46;0;3;4.45;;;;6.9;Unit‚;1;1;;;0;;;;;POCH KR/GR 229X324 QSL/50     ;;1;;;;
3184830000000    ;500449;TER.ST JACQUES LORIENTEX      ;50;670;5;MN;4;0;2;14.89;;;;20.8;Kg;1;3;;;1;;;;;TER.ST JACQUES LORIENTEX      ;;0;;;;
3760100000000    ;560241;ENDIVE PERLE VELOUTE FDUE 500G;56;640;14;MN;4;0;2;2.02;;;;2.79;Kg;0.5;10;;;0;;;;;ENDIVE PERLE VELOUTE FDUE 500G;;0;;;;
3523680000000    ;270570;MOUSSAKA  CRF 600G            ;27;750;5;CR;3;0;2;2.15;;;;3.1;Kg;0.6;6;;;0;;;;;MOUSSAKA  CRF 600G            ;;0;;;;
3276560000000    ;561689;ORANGE BIO BQX4               ;56;645;21;MN;4;0;2;3.07;;;;5.55;Kg;1;6;;;0;;;;;ORANGE BIO BQX4               ;;0;;;;
3017620000000    ;151642;NUTELLA NOEL 1K               ;14;120;5;MN;20467;0;2;7.36;;;;8.65;Kg;1;92;;;0;;;;;NUTELLA NOEL 1K               ;;1;;;;
3365000000000    ;122292;DEGRAIS SPECIAL CUISINE 500ML ;12;320;5;MN;20162;0;3;3.8;;;;5.5;L;0.5;6;;;0;;;;;DEGRAIS SPECIAL CUISINE 500ML ;;0;;;;
3328380000000    ;143711;CONF.EXTRA POMME CYTHERE 325G ;14;120;2;MN;340;0;2;1.8;;;;2.49;Kg;0.325;12;;;0;;;;;CONF.EXTRA POMME CYTHERE 325G ;;0;;;;
4015400000000    ;128410;ALWAYS ULT. LONG.PLUS QUATRO P;12;300;4;  ;20810;0;2;5.51;;;;7.4;Unit‚;1;6;;;0;;;;;ALWAYS ULT. LONG.PLUS QUATRO P;;1;;;;
3280220000000    ;560351;ROQUETTE 80G FLORETTE         ;56;640;33;MN;4;0;2;3.23;;;;3.67;Kg;0.08;8;;;0;;;;;ROQUETTE 80G FLORETTE         ;;1;;;;
7622300000000    ;151928;CHOCOLAT MILKA DAIM 2X100G    ;14;40;6;MN;10;0;3;2.66;;;;3.79;Kg;0.2;21;;;0;;;;;CHOCOLAT MILKA DAIM 2X100G    ;;1;;;;
5225    ;560190;CONCOMBRE LOCAL               ;56;640;12;MN;17;0;2;1;;;;2.45;Kg;1;1;;;1;;;;;CONCOMBRE LOCAL               ;;0;;;;
3271230000000    ;121964;ESSUIE TOUT DOUCINE X2        ;12;310;1;MN;560;0;3;1.5;;;;1.89;Unit‚;1;24;;;0;;;;;ESSUIE TOUT DOUCINE X2        ;;0;;;;
3245410000000    ;151349;VERMIC HARICOT MUNGO CRF 100G ;14;165;2;CR;2;0;2;0.93;;;;1.35;Kg;0.1;16;;;0;;;;;VERMIC HARICOT MUNGO CRF 100G ;;0;;;;
3271790000000    ;111099;VAVAL TROPIC PACK 6X33CL      ;11;245;3;MN;120;0;2;3.76;;;;4.7;L;1.98;4;;;0;;;;;VAVAL TROPIC PACK 6X33CL      ;;0;;;;
3176570000000    ;220242;LAIT ECREME CANDIA BP 1L      ;22;790;1;MN;20309;0;2;1.41;;;;1.55;L;1;6;;;0;;;;;LAIT ECREME CANDIA BP 1L      ;;0;;;;
3760200000000    ;271765;PLAISIR AU NOIX 425G LENOTRE  ;27;750;6;MN;3;0;2;8.11;;;;10.95;Kg;0.425;12;;;0;;;;;PLAISIR AU NOIX 425G LENOTRE  ;;0;;;;
9782210000000    ;331735;CAH DE VCE J ENTRE EN PS      ;33;405;1;MN;20026;0;2;3.43;;;;5;Unit‚;1;1;;;0;;;;;CAH DE VCE J ENTRE EN PS      ;;0;;;;
3039050000000    ;270619;COTES PORC ECHINE A SEC 1KG   ;27;750;3;MN;3;0;2;3.45;;;;4.75;Kg;1;14;;;0;;;;;COTES PORC ECHINE A SEC 1KG   ;;0;;;;
3533110000000    ;270619;COTES PORC ECHINE A SEC 1KG   ;27;750;3;MN;3;0;2;3.45;;;;4.75;Kg;1;14;;;0;;;;;COTES PORC ECHINE A SEC 1KG   ;;0;;;;
3700540000000    ;270619;COTES PORC ECHINE A SEC 1KG   ;27;750;3;MN;3;0;2;3.45;;;;4.75;Kg;1;14;;;0;;;;;COTES PORC ECHINE A SEC 1KG   ;;0;;;;
3017760000000    ;140511;PRINCE CHOCOLAT LU 300G       ;14;10;7;MN;570;0;2;2.62;;;;2.79;Kg;0.3;24;;;0;;;;;PRINCE CHOCOLAT LU 300G       ;;0;;;;
3284230000000    ;570368;BRIOCHE TRCHEE 500G BOULANGERE;57;810;1;MN;4;0;2;2.46;;;;4;Kg;0.5;6;;;0;;;;;BRIOCHE TRCHEE 500G BOULANGERE;;1;;;;
3011230000000    ;310288;FILTRE CAFE PERMANENT         ;31;375;1;MN;20131;0;3;2.64;;;;3.95;Unit‚;1;1;;;0;;;;;FILTRE CAFE PERMANENT         ;;0;;;;
3570170000000    ;151289;CABERNET ANJOU RSE 75CL       ;14;165;1;  ;20144;0;3;5.98;;;;11.45;Unit‚;1;6;;;0;;;;;CABERNET ANJOU RSE 75CL       ;;1;;;;
3451800000000    ;221175;BBE CREME ENT.E&V 27% 250ML   ;22;790;2;MN;90019;0;2;2.23;;;;3.65;Kg;0.25;12;;;0;;;;;BBE CREME ENT.E&V 27% 250ML   ;;1;;;;
8721800000000    ;220549;LEERDAMMER 8T 200G            ;22;795;10;MN;90019;0;2;2.4;;;;3.45;Kg;0.2;11;;;0;;;;;LEERDAMMER 8T 200G            ;;1;;;;
3027030000000    ;140742;LEVURE CHIMIQUE ANCEL ST 6    ;14;55;4;MN;2;0;2;0.63;;;;0.82;Kg;0.066;26;;;0;;;;;LEVURE CHIMIQUE ANCEL ST 6    ;;0;;;;
3392590000000    ;580230;FEUI.BRICK PLIEE 136G CROUSTIP;58;855;7;MN;4;0;2;1.17;;;;1.95;Kg;0.136;25;;;0;;;;;FEUI.BRICK PLIEE 136G CROUSTIP;;1;;;;
8437020000000    ;561818;AIL VIOLET 4 TETES 50/65 250G ;56;640;26;MN;20331;0;2;1.2;;;;2.55;Kg;0.25;20;;;0;;;;;AIL VIOLET 4 TETES 50/65 250G ;;0;;;;
3020640000000    ;110141;REA JUS PAMPLEMOUSSE 100CL    ;11;245;7;MN;2;0;2;2.15;;;;2.49;L;1;12;;;0;;;;;REA JUS PAMPLEMOUSSE 100CL    ;;1;;;;
3344010000000    ;561179;BQT MACHE 150G AVION          ;56;640;33;MN;4;0;2;2.87;;;;3.65;Kg;0.15;8;;;0;;;;;BQT MACHE 150G AVION          ;;1;;;;
3020880000000    ;110178;PIPPERMINT GET 27 21› 70CL    ;11;230;8;MN;2;0;3;11.12;;;;16.7;L;0.7;6;;;0;;;;;PIPPERMINT GET 27 21› 70CL    ;;1;;;;
3173290000000    ;148237;VERRE PAILLE OURSON CEMOI 100G;14;50;1;  ;2;0;3;4.73;;;;5.9;Kg;0.1;12;;;0;;;;;VERRE PAILLE OURSON CEMOI 100G;;1;;;;
3538700000000    ;124824;ALIZEE HUILE D'AMANDE DOUCE 75;12;285;9;MN;20199;0;3;3.04;;;;4.49;L;0.075;1;;;0;;;;;ALIZEE HUILE D'AMANDE DOUCE 75;;0;;;;
3245410000000    ;114296;ST CHINIAN RGE CRF 75CL       ;11;205;1;CR;2;0;3;3.57;;;;4.95;L;0.75;6;;;0;;;;;ST CHINIAN RGE CRF 75CL       ;;0;;;;
3041090000000    ;148862;BLEDILAIT 2ME AGE PREMIUM 900G;14;150;6;MN;425;0;2;15.03;;;;18.35;Kg;0.9;6;;;0;;;;;BLEDILAIT 2ME AGE PREMIUM 900G;;1;;;;
3270730000000    ;561254;GRAINES DE SESAME 125G DACO   ;56;660;1;MN;4;0;2;1.23;;;;1.9;Kg;0.125;24;;;0;;;;;GRAINES DE SESAME 125G DACO   ;;1;;;;
8222    ;540470;TUTTI FRUITTI 10/12 PARTS     ;54;730;6;MN;8;0;2;14;;;;25.33;Kg;1;1;;;0;;;;;TUTTI FRUITTI 10/12 PARTS     ;;1;;;;
4005810000000    ;126766;CREME DCHE DOUCEUR NIV 250ML  ;12;285;2;MN;160;0;3;2.33;;;;3.1;L;0.25;12;;;0;;;;;CREME DCHE DOUCEUR NIV 250ML  ;;1;;;;
4005810000000    ;126776;SHAMP/DCHE SPORT FOR MEN 250ML;12;285;2;MN;160;0;3;2.33;;;;3.25;L;0.25;12;;;0;;;;;SHAMP/DCHE SPORT FOR MEN 250ML;;1;;;;
3289090000000    ;111526;AMIGO ORANGE 2L               ;11;245;3;MN;515;0;2;2.19;;;;2.79;L;2;6;;;0;;;;;AMIGO ORANGE 2L               ;;1;;;;
8001840000000    ;123243;ALWAYS SH ULTR NORMAL+ 14 ID  ;12;300;4;MN;20810;0;2;2.6;;;;3.5;Unit‚;1;16;;;0;;;;;ALWAYS SH ULTR NORMAL+ 14 ID  ;;0;;;;
7613030000000    ;271412;PIZZA ROYALE FOUR PIERRE 390G ;27;750;1;MN;396;0;2;4.13;;;;4.95;Kg;0.39;8;;;0;;;;;PIZZA ROYALE FOUR PIERRE 390G ;;1;;;;
3245410000000    ;148718;SAUCE POIVRE BAIE RSE CRF 30CL;14;90;7;CR;2;0;2;0.91;;;;1.3;L;0.3;12;;;0;;;;;SAUCE POIVRE BAIE RSE CRF 30CL;;0;;;;
7622300000000    ;149598;CAFE CRT NOIR CLASS DOSET 250G;14;15;2;MN;20309;0;2;4.31;;;;7.45;Kg;0.25;12;;;0;;;;;CAFE CRT NOIR CLASS DOSET 250G;;1;;;;
3760200000000    ;561329;BQT PHYSALIS 100G AVION       ;56;645;21;MN;4;0;2;2.95;;;;3.35;Kg;0.1;12;;;0;;;;;BQT PHYSALIS 100G AVION       ;;1;;;;
4260150000000    ;561329;BQT PHYSALIS 100G AVION       ;56;645;21;MN;4;0;2;2.95;;;;3.35;Kg;0.1;12;;;0;;;;;BQT PHYSALIS 100G AVION       ;;1;;;;
240637000000    ;540637;BROWNIES AUX NOIX X2 160G     ;54;730;6;MN;565;0;2;2.04;;;;2.89;Kg;0.16;1;;;0;;;;;BROWNIES AUX NOIX X2 160G     ;;0;;;;
3519590000000    ;122290;SAVON MENAGE 400G 80% ENVEL   ;12;315;5;MN;135;0;3;0.92;;;;1.49;Kg;0.4;40;;;0;;;;;SAVON MENAGE 400G 80% ENVEL   ;;0;;;;
3480520000000    ;115081;1IE CT BLAYE RGE MONFOLLET 75C;11;205;1;  ;90090;0;3;7.46;;;;10.38;L;0.75;6;;;0;;;;;1IE CT BLAYE RGE MONFOLLET 75C;;1;;;;
3306380000000    ;115153;VDT BLC SEC CUVEE PATRON 75CL ;11;200;8;PP;2;0;3;1.6;;;;2.75;L;0.75;6;;;0;;;;;VDT BLC SEC CUVEE PATRON 75CL ;;1;;;;
3560070000000    ;127871;DESO LAVANDE GEL PPB 150G     ;12;320;6;PP;2;0;3;0.49;;;;0.95;Kg;0.15;14;;;0;;;;;DESO LAVANDE GEL PPB 150G     ;;0;;;;
7804060000000    ;561507;BQT MYRTILLES 125G            ;56;645;6;MN;4;0;2;3;;;;4.1;Kg;0.125;12;;;0;;;;;BQT MYRTILLES 125G            ;;1;;;;
4000010000000    ;561507;BQT MYRTILLES 125G            ;56;645;6;MN;4;0;2;3;;;;4.1;Kg;0.125;12;;;0;;;;;BQT MYRTILLES 125G            ;;1;;;;
3760030000000    ;561507;BQT MYRTILLES 125G            ;56;645;6;MN;4;0;2;3;;;;4.1;Kg;0.125;12;;;0;;;;;BQT MYRTILLES 125G            ;;1;;;;
8717500000000    ;561507;BQT MYRTILLES 125G            ;56;645;6;MN;4;0;2;3;;;;4.1;Kg;0.125;12;;;0;;;;;BQT MYRTILLES 125G            ;;1;;;;
3385630000000    ;561507;BQT MYRTILLES 125G            ;56;645;6;MN;4;0;2;3;;;;4.1;Kg;0.125;12;;;0;;;;;BQT MYRTILLES 125G            ;;1;;;;
3449860000000    ;500351;ROSETTE 2.5K GAUL AOSTE       ;50;670;11;MN;4;0;2;14.66;;;;20.45;Kg;1;5;;;1;;;;;ROSETTE 2.5K GAUL AOSTE       ;;0;;;;
3451790000000    ;221477;BEURRIER 1/2S 20% 2X250G E&V  ;22;770;2;MN;90019;0;2;3.6;;;;4.98;Kg;0.5;18;;;0;;;;;BEURRIER 1/2S 20% 2X250G E&V  ;;1;;;;
8411660000000    ;130381;EPONGE LUST CHAUSS MARRON YAK ;12;320;9;MN;8;0;3;1.48;;;;0;Unit‚;1;1;;;0;;;;;EPONGE LUST CHAUSS MARRON YAK ;;0;;;;
3017760000000    ;149722;PRINCE MINI 178G              ;14;10;7;MN;2;0;2;1.61;;;;2.79;Kg;0.178;16;;;0;;;;;PRINCE MINI 178G              ;;1;;;;
3018330000000    ;116400;PIPER-HEID. BRUT COF 6X75CL+FL;11;215;2;MN;20078;0;3;192;;;;235.8;L;4.5;1;;;0;;;;;PIPER-HEID. BRUT COF 6X75CL+FL;;1;;;;
3660990000000    ;116247;BEAUJOLAIS NVX RGE PP 75CL    ;11;205;1;PP;8;0;3;2.81;;;;4.59;L;0.75;6;;;0;;;;;BEAUJOLAIS NVX RGE PP 75CL    ;;1;;;;
234715000000    ;260599;COTE  DE VEAU X2              ;26;622;1;MN;20100;0;2;20.2;;;;27.3;Kg;1;1;;;1;;;;;COTE  DE VEAU X2              ;;0;;;;
7868470000000    ;350826;RAQUETTE ANTI/MOUSTIQUE A PILE;35;381;1;MN;20128;0;3;3.6;;;;5.1;Unit‚;1;20;;;0;;;;;RAQUETTE ANTI/MOUSTIQUE A PILE;;0;;;;
3760060000000    ;116178;BX GRAVES RGE DOM TEYCHON 75CL;11;205;1;MN;2;0;3;8.49;;;;12.35;L;0.75;6;;;0;;;;;BX GRAVES RGE DOM TEYCHON 75CL;;0;;;;
382760000000    ;130427;PINK SMOOTH KIT REGULAR       ;12;280;4;MN;90;0;3;3.84;;;;5.4;Kg;0.17;1;;;0;;;;;PINK SMOOTH KIT REGULAR       ;;0;;;;
3700120000000    ;581056;SAUCE BEURRE BLC 200G JC DAVID;58;855;6;MN;4;0;2;4.8;;;;4.55;Kg;0.2;6;;;0;;;;;SAUCE BEURRE BLC 200G JC DAVID;;1;;;;
3291330000000    ;211279;YOP GOYAVE  250GX4            ;21;825;5;MN;510;0;2;2.74;;;;4.2;Kg;1;6;;;0;;;;;YOP GOYAVE  250GX4            ;;0;;;;
2641    ;560043;SUCRINE SACHET LOCAL          ;56;640;23;  ;3075;0;2;2;;;;3;Unit‚;1;1;;;0;;;;;SUCRINE SACHET LOCAL          ;;0;;;;
8000800000000    ;315774;BALAI SMART+MANCHE ASSORT     ;31;364;1;CR;90090;0;3;2.89;;;;4.59;Unit‚;1;6;;;0;;;;;BALAI SMART+MANCHE ASSORT     ;;0;;;;
3468080000000    ;128831;EDT FEE CLOCHETTE 30ML        ;12;285;7;MN;22003;0;3;5.85;;;;8.25;L;0.03;8;;;0;;;;;EDT FEE CLOCHETTE 30ML        ;;1;;;;
3568360000000    ;301778;AMPOULE FLASH LIGHT           ;30;397;1;MN;20182;0;3;1.61;;;;3.1;Unit‚;1;1;;;0;;;;;AMPOULE FLASH LIGHT           ;;0;;;;
5219    ;560703;MADERE CARAIBES               ;56;640;31;MN;4;0;2;1.95;;;;3.23;Kg;1;15;;;1;;;;;MADERE CARAIBES               ;;0;;;;
3228020000000    ;510029;EMMENTAL BLOC PRESIDENT       ;51;690;3;MN;4;0;2;8.07;;;;15.79;Kg;1;18;;;1;;;;;EMMENTAL BLOC PRESIDENT       ;;0;;;;
9318    ;560056;POMME CANNELLE GPE            ;56;645;14;MN;4;0;2;3.1;;;;5;Kg;1;1;;;1;;;;;POMME CANNELLE GPE            ;;1;;;;
260062000000    ;560062;ABRICOTS CAT.2 IMPORT         ;56;645;1;MN;4;0;2;3.5;;;;5.04;Kg;1;5;;;1;;;;;ABRICOTS CAT.2 IMPORT         ;;0;;;;
2900100000000    ;500102;JAMBON LE SIGNET FUME         ;50;670;3;MN;4;0;2;16.49;;;;29.94;Kg;1;15;;;1;;;;;JAMBON LE SIGNET FUME         ;;0;;;;
260949000000    ;560949;KA MANIOC CARAIBES            ;56;640;31;MN;4;0;2;2;;;;2.8;Kg;1;1;;;1;;;;;KA MANIOC CARAIBES            ;;0;;;;
3420820000000    ;562143;SACHET RADIS ROND 250G AVION  ;56;640;22;MN;4;0;2;2.65;;;;3.39;Kg;0.25;12;;;0;;;;;SACHET RADIS ROND 250G AVION  ;;1;;;;
3344010000000    ;562143;SACHET RADIS ROND 250G AVION  ;56;640;22;MN;4;0;2;2.65;;;;3.39;Kg;0.25;12;;;0;;;;;SACHET RADIS ROND 250G AVION  ;;1;;;;
3608140000000    ;316402;CUILLERE NYLON VERT           ;31;361;1;CR;90090;        ;3;1.03;;;;2;Unit‚;1;14;;;0;;;;;CUILLERE NYLON VERT           ;;0;;;;
3760010000000    ;562119;BQT DE SAUGE 30G              ;56;640;29;MN;4;0;2;1.3;;;;2.2;Kg;0.03;10;;;0;;;;;BQT DE SAUGE 30G              ;;1;;;;
3390500000000    ;370616;HUILE BTE SYNTH 75W90 1L CRF  ;37;445;1;CR;2;0;1;6.84;;;;13.7;Unit‚;1;1;;;0;;;;;HUILE BTE SYNTH 75W90 1L CRF  ;;0;;;;
7613030000000    ;153685;CEREALE NESQUICK 500G + 50%GT ;14;30;2;MN;2;0;2;3.85;;;;5.75;Kg;0.75;14;;;0;;;;;CEREALE NESQUICK 500G + 50%GT ;;1;;;;
3325710000000    ;271990;FEUILLETES SAUMON/CREVET 4X65G;27;750;1;MN;3;0;2;2.3;;;;3.35;Kg;0.26;10;;;0;;;;;FEUILLETES SAUMON/CREVET 4X65G;;0;;;;
3059950000000    ;132085;PWB TTEN1 CITRON X45          ;12;320;13;MN;570;0;3;9.9;;;;12.35;Unit‚;1;5;;;0;;;;;PWB TTEN1 CITRON X45          ;;0;;;;
8714790000000    ;123936;LESSIVE GENIE POUDRE 200G     ;12;315;2;MN;22003;0;3;1.06;;;;2.1;Kg;0.2;45;;;0;;;;;LESSIVE GENIE POUDRE 200G     ;;1;;;;
3541210000000    ;316629;BASSINE CARREE 15L ROUGE      ;31;362;1;MN;430;0;3;6.44;;;;10.75;L;3;1;;;0;;;;;BASSINE CARREE 15L ROUGE      ;;0;;;;
3264030000000    ;316765;VERRE                         ;31;375;1;MN;2;0;3;1.04;;;;1.5;Unit‚;1;72;;;0;;;;;VERRE                         ;;0;;;;
5410090000000    ;132660;GEL DCHE KIDS MERMAID FA 250ML;12;285;2;MN;80;0;3;2.024;;;;2.95;L;0.25;12;;;0;;;;;GEL DCHE KIDS MERMAID FA 250ML;;0;;;;
3113010000000    ;570560;PAIN D'EPICE FIGUE 120G       ;57;810;9;MN;4;0;2;3;;;;3.99;Kg;0.12;18;;;0;;;;;PAIN D'EPICE FIGUE 120G       ;;1;;;;
3031450000000    ;400869;BRETELLE INVISIBLES PRIMA     ;40;535;10;MN;20259;0;3;2.23;;;;3.75;Unit‚;1;3;;;0;;;;;BRETELLE INVISIBLES PRIMA     ;;0;;;;
3259350000000    ;117245;BRDX RGE CHEVAL ST ANDRE 75CL ;11;205;1;MN;8;0;3;3.99;;;;5.85;L;0.75;6;;;0;;;;;BRDX RGE CHEVAL ST ANDRE 75CL ;;0;;;;
3560070000000    ;154436;VELOUTE 8 LEGUMES CRF 2X30CL  ;14;85;1;CR;2;0;2;0.92;;;;1.65;L;0.6;9;;;0;;;;;VELOUTE 8 LEGUMES CRF 2X30CL  ;;0;;;;
3134380000000    ;321955;28 ETIQ CADRE COUL 36X54MM    ;32;403;1;MN;20309;0;3;0.7;;;;1.9;Unit‚;1;50;;;0;;;;;28 ETIQ CADRE COUL 36X54MM    ;;0;;;;
3031450000000    ;401365;RUBAN BIAIS 5 M PRIMA         ;40;535;10;MN;20259;0;3;2.64;;;;4.5;Unit‚;1;3;;;0;;;;;RUBAN BIAIS 5 M PRIMA         ;;0;;;;
3585750000000    ;317061;ENS. KIDS 5 PCS MER MELAMINE  ;31;375;1;MN;20232;0;3;5.95;;;;9.5;Unit‚;1;12;;;0;;;;;ENS. KIDS 5 PCS MER MELAMINE  ;;0;;;;
3030060000000    ;132872;ETHNIC BROSSE MEDIUM NYLON    ;12;280;8;MN;22003;0;3;3.68;;;;5.95;Unit‚;1;1;;;0;;;;;ETHNIC BROSSE MEDIUM NYLON    ;;1;;;;
3040690000000    ;460152;ELAST ROND BLANC 8M           ;46;550;1;  ;20058;        ;3;3.31;;;;6;Unit‚;1;5;;;0;;;;;ELAST ROND BLANC 8M           ;;0;;;;
3067160000000    ;240451;SAUMON FUME NRV 2T 65G DELPEYR;24;815;2;MN;4;0;2;4.15;;;;4.95;Kg;0.065;10;;;0;;;;;SAUMON FUME NRV 2T 65G DELPEYR;;0;;;;
256213000000    ;560700;GINGEMBRE VRAC IMPORT         ;56;640;31;MN;36;0;2;3.5;;;;5.69;Kg;1;1;;;1;;;;;GINGEMBRE VRAC IMPORT         ;;0;;;;
234761000000    ;260705;STEAK 1ER CAT X3              ;26;621;1;MN;20100;0;2;17;;;;22.35;Kg;1;1;;;1;;;;;STEAK 1ER CAT X3              ;;0;;;;
3227290000000    ;562351;BARQ PDT CUBES 500G LUNOR     ;56;640;20;MN;4;0;2;1.39;;;;2.09;Kg;0.5;12;;;0;;;;;BARQ PDT CUBES 500G LUNOR     ;;0;;;;
8270190000000    ;155168;GALETTE BRETONNE 120G BIO CRF ;14;155;1;CR;2;0;2;1.48;;;;2.19;Kg;0.12;12;;;0;;;;;GALETTE BRETONNE 120G BIO CRF ;;0;;;;
3365000000000    ;133107;DEBOUCHEUR PROF STARWAX 1L    ;12;320;4;MN;20162;0;3;6;;;;7.95;L;1;6;;;0;;;;;DEBOUCHEUR PROF STARWAX 1L    ;;0;;;;
9095    ;562412;FILET D'OIGNON 1KG(CRF EXP PN);56;640;28;MN;36;0;2;0.8;;;;1.2;Kg;1;1;;;0;;;;;FILET D'OIGNON 1KG(CRF EXP PN);;0;;;;
3160920000000    ;133078;VASELINE PURE 50ML            ;12;305;1;MN;20054;0;3;3.15;;;;4.95;L;0.05;12;;;0;;;;;VASELINE PURE 50ML            ;;1;;;;
3560070000000    ;133206;BATONNETS BIO CRF X200        ;12;300;1;CR;2;0;3;1.36;;;;1.35;Unit‚;1;24;;;0;;;;;BATONNETS BIO CRF X200        ;;1;;;;
3259430000000    ;570305;PALET BRETON 325G KER KADELAC ;57;810;5;MN;2;0;2;2.89;;;;4.45;Kg;0.325;12;;;0;;;;;PALET BRETON 325G KER KADELAC ;;0;;;;
3608140000000    ;317633;RAPE A FROMAGE MANCHE BLANC   ;31;361;1;  ;90090;        ;3;0.83;;;;1.29;Unit‚;1;1;;;0;;;;;RAPE A FROMAGE MANCHE BLANC   ;;0;;;;
2500040000000    ;240235;SAUCISSON DE LA MER MARLIN    ;24;815;3;MN;13013;0;2;28.57;;;;36.45;Kg;1;1;;;1;;;;;SAUCISSON DE LA MER MARLIN    ;;0;;;;
3608140000000    ;350711;REPULSIF CHIEN CHAT 750ML     ;35;383;1;CR;20058;0;3;3.75;;;;6.1;Unit‚;1;12;;;0;;;;;REPULSIF CHIEN CHAT 750ML     ;;0;;;;
3500610000000    ;117939;BARON D'ARIGNAC ROUGE 25CL    ;11;200;2;MN;515;0;3;1.1;;;;1.65;L;0.25;6;;;0;;;;;BARON D'ARIGNAC ROUGE 25CL    ;;0;;;;
7613040000000    ;157045;LANVIN ESCARGOT ORANGE 162G   ;14;50;2;MN;395;0;2;7.19;;;;8.75;Kg;0.162;16;;;0;;;;;LANVIN ESCARGOT ORANGE 162G   ;;0;;;;
3168930000000    ;156639;DORITOS DIPPAS NATURE 170G    ;14;100;3;MN;480;0;2;2.55;;;;3.55;Kg;0.17;9;;;0;;;;;DORITOS DIPPAS NATURE 170G    ;;0;;;;
3560070000000    ;221970;PETIT CAMEMBERT LAIT CRU 150G ;22;795;1;MN;4;0;2;2.86;;;;3.59;Kg;0.15;6;;;0;;;;;PETIT CAMEMBERT LAIT CRU 150G ;;1;;;;
5411350000000    ;272557;LEGUMES POTAGE BELAMI 2K5     ;27;750;2;MN;3;0;2;2.86;;;;4.2;Kg;2.5;4;;;0;;;;;LEGUMES POTAGE BELAMI 2K5     ;;0;;;;
3071600000000    ;560260;BOUQUET A SOUPE TRAD LOCAL    ;56;640;32;MN;20725;0;2;1.6;;;;2.5;Unit‚;1;1;;;0;;;;;BOUQUET A SOUPE TRAD LOCAL    ;;0;;;;
2600000000000    ;560632;AVOCAT LOCAL                  ;56;640;4;MN;20005;0;2;1.5;;;;5.5;Kg;1;1;;;1;;;;;AVOCAT LOCAL                  ;;0;;;;
